period,dimension,target,method,rows,races,log_loss,brier,ece_10,roc_auc,winner_top1,winner_top2,winner_top3,winner_top5,winner_rr,winner_average_rank,placegetter_average_rank,ranking_correlation,top3_capture_at3,top3_capture_at5,top2_zero_hit,top2_one_hit,top2_two_hit,place_capture_at_cutoff,ndcg_at5,delta_top2_zero_hit,delta_top2_one_hit,delta_top2_two_hit,delta_winner_top3,delta_top3_capture_at5,delta_ndcg_at5,delta_log_loss,delta_brier,top2_miss_severity,delta_top2_miss_severity,selection_score,development_gate
walk_forward,race_shape,Place,Standalone,2019.0,161.0,0.5434378071904947,0.17926498683248016,0.012634408438652118,0.5820083354899931,0.13664596273291926,0.2919254658385093,0.34782608695652173,0.5341614906832298,0.3318053064947475,5.583850931677019,6.142857142857143,0.11074608621192475,0.2981366459627329,0.484472049689441,0.4720496894409938,0.4409937888198758,0.08695652173913043,0.2981366459627329,0.37704661468997025,0.2173913043478261,-0.08074534161490682,-0.13664596273291926,-0.1863354037267081,-0.14492753623188404,-0.15416511018112355,0.03162717791082614,0.011063540648959036,1.3850931677018634,0.35403726708074545,-0.9071855537071565,False
walk_forward,race_shape,Place,Residual cap=0.05,2019.0,161.0,0.5113183857034329,0.1680378498387559,0.02459024284655242,0.6918065799689441,0.2422360248447205,0.4161490683229814,0.5341614906832298,0.7080745341614907,0.44460987597633556,4.192546583850931,4.884057971014492,0.35111772285685333,0.4451345755693581,0.629399585921325,0.2546583850931677,0.5093167701863354,0.2360248447204969,0.4451345755693581,0.531371732206086,0.0,-0.012422360248447228,0.0124223602484472,0.0,0.0,0.0001600073349922182,-0.0004922435762356736,-0.00016359634476523222,1.0186335403726707,-0.012422360248447228,0.01877199092166603,True
walk_forward,race_shape,Place,Residual cap=0.10,2019.0,161.0,0.5113318012887246,0.16804247333345976,0.02461298774621034,0.6917877091959972,0.2422360248447205,0.4161490683229814,0.5341614906832298,0.7080745341614907,0.44460987597633556,4.192546583850931,4.884057971014492,0.35111772285685333,0.4451345755693581,0.629399585921325,0.2546583850931677,0.5093167701863354,0.2360248447204969,0.4451345755693581,0.531371732206086,0.0,-0.012422360248447228,0.0124223602484472,0.0,0.0,0.0001600073349922182,-0.0004788279909440085,-0.00015897285006136186,1.0186335403726707,-0.012422360248447228,0.0187693078046077,True
walk_forward,race_shape,Place,Residual cap=0.20,2019.0,161.0,0.5113318012887246,0.16804247333345976,0.02461298774621034,0.6917877091959972,0.2422360248447205,0.4161490683229814,0.5341614906832298,0.7080745341614907,0.44460987597633556,4.192546583850931,4.884057971014492,0.35111772285685333,0.4451345755693581,0.629399585921325,0.2546583850931677,0.5093167701863354,0.2360248447204969,0.4451345755693581,0.531371732206086,0.0,-0.012422360248447228,0.0124223602484472,0.0,0.0,0.0001600073349922182,-0.0004788279909440085,-0.00015897285006136186,1.0186335403726707,-0.012422360248447228,0.0187693078046077,True
walk_forward,stability,Win,Matrix Champion,2019.0,161.0,0.2553743969421597,0.06953260898871376,0.009045823661774765,0.7240838676463706,0.2484472049689441,0.4161490683229814,0.5341614906832298,0.7018633540372671,0.4472373037590429,4.204968944099379,4.894409937888199,0.3494336926013945,0.4451345755693581,0.629399585921325,0.2546583850931677,0.5217391304347826,0.2236024844720497,0.4451345755693581,0.5312117248710938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.031055900621118,0.0,0.0,False
walk_forward,stability,Win,Ablated,2019.0,161.0,0.2580345236602022,0.0698904878237041,0.008222631436766593,0.707766983800119,0.2360248447204969,0.38509316770186336,0.4968944099378882,0.6832298136645962,0.42898810988873104,4.416149068322981,5.086956521739131,0.31156327073973555,0.4244306418219461,0.6045548654244306,0.2670807453416149,0.5590062111801242,0.17391304347826086,0.4244306418219461,0.5072379701119096,0.012422360248447228,0.037267080745341574,-0.04968944099378883,-0.03726708074534163,-0.024844720496894457,-0.023973754759184174,0.0026601267180424992,0.00035787883499034667,1.0931677018633539,0.06211180124223592,-0.1618049671389945,False
walk_forward,stability,Win,Standalone,2019.0,161.0,0.2658307224806187,0.07162202530161087,0.0026061992379904936,0.6691794422641055,0.14285714285714285,0.2732919254658385,0.40372670807453415,0.6211180124223602,0.3493049221310091,4.962732919254658,4.946169772256728,0.344726701869559,0.43064182194616984,0.6128364389233953,0.2919254658385093,0.4968944099378882,0.2111801242236025,0.43064182194616984,0.4890453279454471,0.03726708074534163,-0.0248447204968944,-0.0124223602484472,-0.13043478260869568,-0.016563146997929712,-0.04216639692564672,0.010456325538458988,0.0020894163128971077,1.0807453416149069,0.049689440993788914,-0.23416495543641225,False
walk_forward,stability,Win,Residual cap=0.05,2019.0,161.0,0.2548750453489941,0.06946719247709651,0.008833133270085183,0.726146460830787,0.2360248447204969,0.43478260869565216,0.5341614906832298,0.7018633540372671,0.44474297269328333,4.180124223602484,4.869565217391305,0.35618739438615216,0.4409937888198758,0.6252587991718428,0.2608695652173913,0.4782608695652174,0.2608695652173913,0.4409937888198758,0.5292899269722096,0.006211180124223614,-0.04347826086956519,0.0372670807453416,0.0,-0.0041407867494822614,-0.0019217978988842477,-0.000499351593165609,-6.541651161724726e-05,1.0,-0.03105590062111796,0.04206248502610674,True
walk_forward,stability,Win,Residual cap=0.10,2019.0,161.0,0.2547270213691282,0.06945431867786211,0.00749415950589339,0.7269521090600325,0.2422360248447205,0.43478260869565216,0.5217391304347826,0.7018633540372671,0.44758976358355246,4.161490683229814,4.855072463768115,0.36046344959388443,0.43892339544513453,0.6273291925465838,0.2608695652173913,0.4782608695652174,0.2608695652173913,0.43892339544513453,0.5316674382715524,0.006211180124223614,-0.04347826086956519,0.0372670807453416,-0.012422360248447228,-0.0020703933747412417,0.00045571340045857944,-0.0006473755730314612,-7.829031085164473e-05,1.0,-0.03105590062111796,0.03233450077320941,False
walk_forward,stability,Win,Residual cap=0.20,2019.0,161.0,0.2547407540177982,0.06945416553832699,0.00760284140117934,0.7269287084890586,0.2484472049689441,0.422360248447205,0.5217391304347826,0.7018633540372671,0.4484742310829268,4.180124223602484,4.86128364389234,0.3628960066848266,0.43892339544513453,0.6273291925465838,0.2608695652173913,0.4906832298136646,0.2484472049689441,0.43892339544513453,0.532568363091255,0.006211180124223614,-0.031055900621118016,0.0248447204968944,-0.012422360248447228,-0.0020703933747412417,0.0013566382201611882,-0.0006336429243614661,-7.844345038676703e-05,1.0124223602484472,-0.01863354037267073,0.013923445075730217,False
walk_forward,stability,Place,Matrix Champion,2019.0,161.0,0.5118106292796686,0.16820144618352112,0.02492924012100408,0.6911151009316772,0.2484472049689441,0.4161490683229814,0.5341614906832298,0.7018633540372671,0.4472373037590429,4.204968944099379,4.894409937888199,0.3494336926013945,0.4451345755693581,0.629399585921325,0.2546583850931677,0.5217391304347826,0.2236024844720497,0.4451345755693581,0.5312117248710938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.031055900621118,0.0,0.0,False
walk_forward,stability,Place,Ablated,2019.0,161.0,0.5201846675334216,0.17112883945811347,0.027068622990537812,0.669459541062802,0.2360248447204969,0.38509316770186336,0.4968944099378882,0.6832298136645962,0.42898810988873104,4.416149068322981,5.086956521739131,0.31156327073973555,0.4244306418219461,0.6045548654244306,0.2670807453416149,0.5590062111801242,0.17391304347826086,0.4244306418219461,0.5072379701119096,0.012422360248447228,0.037267080745341574,-0.04968944099378883,-0.03726708074534163,-0.024844720496894457,-0.023973754759184174,0.008374038253753047,0.002927393274592349,1.0931677018633539,0.06211180124223592,-0.16294774944613663,False
walk_forward,stability,Place,Standalone,2019.0,161.0,0.5088102379081064,0.16767077663290914,0.011440505590053576,0.6904964091614907,0.15527950310559005,0.2608695652173913,0.40993788819875776,0.6273291925465838,0.35361308808513775,4.919254658385094,4.950310559006211,0.3443223443223444,0.4182194616977226,0.6066252587991717,0.2919254658385093,0.5217391304347826,0.18633540372670807,0.4182194616977226,0.4883778300454114,0.03726708074534163,0.0,-0.03726708074534163,-0.12422360248447206,-0.022774327122153326,-0.042833894825682395,-0.003000391371562161,-0.0005306695506119841,1.1055900621118013,0.07453416149068337,-0.2689075672747586,False
walk_forward,stability,Place,Residual cap=0.05,2019.0,161.0,0.5105492916452876,0.16773209028876152,0.023549015475747198,0.69401580831608,0.2360248447204969,0.43478260869565216,0.5217391304347826,0.6956521739130435,0.44273419816898074,4.229813664596273,4.892339544513458,0.35276679841897235,0.43892339544513453,0.6211180124223602,0.2546583850931677,0.4906832298136646,0.2546583850931677,0.43892339544513453,0.525695210565914,0.0,-0.031055900621118016,0.031055900621117988,-0.012422360248447228,-0.008281573498964856,-0.005516514305179854,-0.0012613376343809657,-0.0004693558947596044,1.0,-0.03105590062111796,0.024753056134846085,False
walk_forward,stability,Place,Residual cap=0.10,2019.0,161.0,0.5095566299328695,0.1673931160218873,0.023062329230974905,0.6961913388543823,0.2422360248447205,0.43478260869565216,0.515527950310559,0.6956521739130435,0.44554961946266297,4.248447204968944,4.886128364389234,0.35129249632355225,0.43892339544513453,0.6231884057971016,0.2546583850931677,0.4782608695652174,0.2670807453416149,0.43892339544513453,0.530680735999721,0.0,-0.04347826086956519,0.043478260869565216,-0.018633540372670843,-0.006211180124223503,-0.0005309888713728173,-0.0022539993467990405,-0.0008083301616338134,0.9875776397515528,-0.04347826086956519,0.04069072345897004,False
walk_forward,stability,Place,Residual cap=0.20,2019.0,161.0,0.5081778841499148,0.16695951680038223,0.02237754404288559,0.6989100780710835,0.2360248447204969,0.4161490683229814,0.5093167701863354,0.6894409937888198,0.4383198926677187,4.291925465838509,4.869565217391305,0.3573371762812757,0.4389233954451346,0.6231884057971014,0.2546583850931677,0.4906832298136646,0.2546583850931677,0.4389233954451346,0.531777957890819,0.0,-0.031055900621118016,0.031055900621117988,-0.024844720496894457,-0.006211180124223614,0.0005662330197252485,-0.003632745129753756,-0.0012419293831388845,1.0,-0.03105590062111796,0.016396057591440933,False
