meeting,meeting_name,date,race_number,venue,track,course,distance,distance_num,race_class,race_class_label,race_class_num,field_size,horse_number,horse_name,horse_id,jockey,trainer,finish_pos,is_win,is_top3,is_top4,barrier,weight,weight_carried,days_since_last,base_rating,final_rating,starts,wins,hk_starts,is_debut,is_import,current_live_recomputed_ability,card_age,card_rating,card_rating_change,card_declared_bodyweight,card_priority_rank,card_has_claim,card_claim_lbs,card_gear_count,card_gear_first_time,card_gear_tt,card_gear_cp,card_gear_blinkers,last6_runs,last6_mean_finish,last6_best_finish,last6_worst_finish,last6_top3_count,last6_top5_count,current_live_ability,current_live_rank,current_live_rank_score,current_live_grade,current_live_model_pick_status,stored_feature_score_count,stored_matrix_score_count,season_starts,season_wins,season_seconds,season_thirds,same_distance_starts,same_distance_wins,same_distance_seconds,same_distance_thirds,same_venue_distance_starts,same_venue_distance_wins,same_venue_distance_seconds,same_venue_distance_thirds,tw_entries_count,tw_gallop_count,tw_flags_count,tw_confidence_high,tw_confidence_low,tw_jockey_present,tw_mode_barrier_trial,raw_formline_higher_win_count,raw_formline_same_win_count,raw_formline_lower_win_count,raw_l400,raw_finish_time_adj,raw_total_starts,raw_total_wins,raw_last_margin,raw_last_finish,raw_weight_trend_span,flag_best_distance_match,flag_best_distance_unproven,flag_engine_progressive,flag_engine_steady,flag_engine_fastslow,flag_running_style_front,flag_running_style_back,flag_draw_good,flag_draw_bad,flag_position_up,flag_position_down,flag_finish_competitive,flag_finish_slow,flag_energy_up,flag_energy_down,flag_l400_up,flag_l400_down,flag_trackwork_slowing,flag_medical_issue,flag_margin_narrowing,flag_margin_widening,flag_scenario_drop_class,flag_scenario_hot_pace,flag_hidden_form,flag_forgiveness,flag_track_bias_positive,flag_track_bias_negative,trend_forensic_wave,prior_combo_starts,prior_combo_win_rate,prior_combo_place_rate,prior_combo_roi,prior_jockey_cd_starts,prior_jockey_cd_win_rate,prior_jockey_cd_place_rate,prior_jockey_cd_roi,prior_trainer_cd_starts,prior_trainer_cd_win_rate,prior_trainer_cd_place_rate,prior_trainer_cd_roi,prior_class_distance_starts,prior_class_distance_win_rate,prior_class_distance_place_rate,prior_class_distance_roi,prior_draw_class_starts,prior_draw_class_win_rate,prior_draw_class_place_rate,prior_draw_class_roi,prior_weight_class_starts,prior_weight_class_win_rate,prior_weight_class_place_rate,prior_weight_class_roi,prior_rest_bucket_starts,prior_rest_bucket_win_rate,prior_rest_bucket_place_rate,prior_rest_bucket_roi,prior_runstyle_cd_starts,prior_runstyle_cd_win_rate,prior_runstyle_cd_place_rate,prior_runstyle_cd_roi,prior_horse_cd_starts,prior_horse_cd_win_rate,prior_horse_cd_place_rate,prior_horse_cd_roi,prior_horse_rest_starts,prior_horse_rest_win_rate,prior_horse_rest_place_rate,prior_horse_rest_roi,prior_horse_style_starts,prior_horse_style_win_rate,prior_horse_style_place_rate,prior_horse_style_roi,prior_combo_place_edge,prior_combo_win_edge,prior_jockey_cd_place_edge,prior_jockey_cd_win_edge,prior_trainer_cd_place_edge,prior_trainer_cd_win_edge,prior_draw_class_place_edge,prior_draw_class_win_edge,prior_weight_class_place_edge,prior_weight_class_win_edge,prior_rest_bucket_place_edge,prior_rest_bucket_win_edge,prior_runstyle_cd_place_edge,prior_runstyle_cd_win_edge,prior_horse_cd_place_edge,prior_horse_cd_win_edge,prior_horse_rest_place_edge,prior_horse_rest_win_edge,prior_horse_style_place_edge,prior_horse_style_win_edge,feat_jockey_score,feat_trainer_score,feat_draw_score,feat_form_score,feat_speed_score,feat_class_score,feat_distance_score,feat_track_going_score,feat_weight_score,feat_consistency_score,feat_risk_score,feat_confidence_score,feat_formline_strength_score,feat_margin_trend_score,feat_same_distance_signal_score,feat_trackwork_trend_score,matrix_stability,matrix_sectional,matrix_race_shape,matrix_trainer_signal,matrix_horse_health,matrix_form_line,matrix_class_advantage
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-04-19_ShaTin,2026-04-19_ShaTin,2026-04-19,3,沙田,Turf,C+3,1000,1000.0,C4,Class 4,4.0,14,7,支付之父,L159,艾道拿,未知,2,0,1,1,14,127.0,127.0,0.0,,,,,,0,0,60.2311,3.0,52.0,,1111.0,1.5,0,0.0,1.0,1,1,0,0,0,,,,0,0,59.22,13,59.22,C,NO_PICK,12,7,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,24.0,12.5,45.83,6.67,,,,,218.0,7.34,22.02,0.0,75.0,6.67,28.0,0.0,1282.0,8.19,23.71,0.0,1818.0,7.21,23.93,0.0,,,,,,,,,,,,,,,,,,,23.81,5.16,,,5.98,-0.67,1.69,0.85,1.91,-0.13,,,,,,,,,60.2613,60.0,49.06,60.0,60.0,60.0,60.0,60.0,64.0,60.0,62.0,54.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.1437,61.9,60.0,61.0
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-04-19_ShaTin,2026-04-19_ShaTin,2026-04-19,3,沙田,Turf,C+3,1000,1000.0,C4,Class 4,4.0,14,8,一舖掂晒,L105,田泰安,未知,5,0,0,0,9,127.0,127.0,0.0,,,,,,0,0,59.9326,3.0,52.0,,1169.0,1.0,0,0.0,1.0,1,1,0,0,0,,,,0,0,61.55,9,61.55,C+,NO_PICK,12,7,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,30.0,0.0,13.33,-100.0,,,,,218.0,7.34,22.02,0.0,48.0,6.25,22.92,0.0,1282.0,8.19,23.71,0.0,1818.0,7.21,23.93,0.0,,,,,,,,,,,,,,,,,,,-8.69,-7.34,,,0.9,-1.09,1.69,0.85,1.91,-0.13,,,,,,,,,57.8044,60.0,49.06,60.0,60.0,60.0,60.0,60.0,64.0,60.0,62.0,54.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.7924,61.9,60.0,61.0
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-04-19_ShaTin,2026-04-19_ShaTin,2026-04-19,3,沙田,Turf,C+3,1000,1000.0,C4,Class 4,4.0,14,9,步步合拍,L252,布文,蔡約翰,10,0,0,0,2,127.0,127.0,0.0,,,,,,0,0,60.5687,3.0,52.0,0.0,1186.0,1.0,0,0.0,0.0,0,0,0,0,1,10.0,10.0,10.0,0,0,65.91,2,65.91,B-,NO_PICK,12,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,0,0,0,0,,,,22.97,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85.0,12.9,40.0,0.0,25.0,4.0,40.0,-90.0,37.0,13.51,35.14,-1.35,218.0,7.34,22.02,0.0,47.0,4.26,12.77,0.0,1282.0,8.19,23.71,0.0,1818.0,7.21,23.93,0.0,,,,,,,,,,,,,,,,,17.98,5.56,17.98,-3.34,13.12,6.17,-9.25,-3.08,1.69,0.85,1.91,-0.13,,,,,,,,,68.2295,68.0362,75.0,40.0,60.0,54.45,54.0,60.0,64.0,60.0,62.0,66.0,60.0,60.0,54.0,60.0,50.0,60.0,60.0,68.1425,63.1,60.0,56.8375
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-04-19_ShaTin,2026-04-19_ShaTin,2026-04-19,3,沙田,Turf,C+3,1000,1000.0,C4,Class 4,4.0,14,10,精彩勇將,L275,莫雷拉,方嘉柏,13,0,0,0,11,126.0,126.0,14.0,,,,,,0,0,60.9356,3.0,51.0,-1.0,1097.0,1.5,0,0.0,1.0,0,1,0,0,2,7.5,4.0,11.0,0,1,63.51,6,63.51,C+,NO_PICK,12,7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,0,0,0,0,,,,22.83,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,14.3,42.9,0.0,,,,,16.0,12.5,12.5,-68.12,218.0,7.34,22.02,0.0,75.0,6.67,28.0,0.0,1543.0,6.29,20.03,0.0,1818.0,7.21,23.93,0.0,,,,,,,,,,,,,,,,,20.88,6.96,,,-9.52,5.16,5.98,-0.67,-1.99,-1.05,1.91,-0.13,,,,,,,,,67.6548,65.8287,49.06,53.3333,60.0,54.45,54.0,60.0,64.0,60.0,65.0,61.0,60.0,60.0,54.0,60.0,56.6667,60.0,60.0,66.8331,64.25,60.0,56.8375
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-04-19_ShaTin,2026-04-19_ShaTin,2026-04-19,3,沙田,Turf,C+3,1000,1000.0,C4,Class 4,4.0,14,11,飛來霸,K284,艾兆禮,賀賢,11,0,0,0,7,125.0,125.0,29.0,,,,,,0,0,62.511,4.0,50.0,7.0,1058.0,1.0,0,0.0,2.0,0,1,1,0,6,5.3333,1.0,7.0,1,2,64.94,3,64.94,B-,NO_PICK,12,7,1.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,,,,0,0,0,0,1.0,1.0,0.0,22.17,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12.0,0.0,25.0,0.0,25.0,0.0,20.0,-100.0,24.0,4.17,33.33,-91.67,218.0,7.34,22.02,0.0,48.0,6.25,22.92,0.0,1543.0,6.29,20.03,0.0,2008.0,8.02,24.7,0.0,,,,,,,,,,,,,,,,,2.98,-7.34,-2.02,-7.34,11.31,-3.17,0.9,-1.09,-1.99,-1.05,2.68,0.68,,,,,,,,,66.4495,61.6439,65.0,68.5714,60.0,64.0,60.0,60.0,64.0,65.0,64.0,66.0,64.0,60.0,72.0,60.0,66.2857,60.0,60.0,64.287,64.2,64.0,64.0
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-04-19_ShaTin,2026-04-19_ShaTin,2026-04-19,3,沙田,Turf,C+3,1000,1000.0,C4,Class 4,4.0,14,12,摘星聲升,K390,金誠剛,鄭俊偉,14,0,0,0,6,123.0,123.0,21.0,,,,,,0,0,58.5013,3.0,48.0,,1090.0,1.0,0,0.0,1.0,1,0,0,1,2,12.5,12.0,13.0,0,0,60.61,11,60.61,C+,NO_PICK,12,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,0,0,0,0,1.0,1.0,0.0,24.48,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,1.0,0.0,0.0,-100.0,12.0,8.33,25.0,-16.67,218.0,7.34,22.02,0.0,48.0,12.5,20.83,0.0,1543.0,6.29,20.03,0.0,4684.0,9.18,26.35,0.0,,,,,1.0,0.0,0.0,-100.0,1.0,0.0,0.0,-100.0,,,,,,,-22.02,-7.34,2.98,0.99,-1.19,5.16,-1.99,-1.05,4.33,1.84,,,-22.02,-7.34,-22.02,-7.34,,,56.532,57.8947,65.0,40.0,60.0,54.45,60.0,60.0,64.0,60.0,65.0,66.0,64.0,60.0,54.0,60.0,50.0,60.0,60.0,57.1452,64.75,64.0,56.8375
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-04-19_ShaTin,2026-04-19_ShaTin,2026-04-19,3,沙田,Turf,C+3,1000,1000.0,C4,Class 4,4.0,14,13,英雄豪邁,G394,楊明綸,徐雨石,8,0,0,0,1,118.0,118.0,10.0,,,,,,0,0,60.2818,7.0,43.0,-2.0,1080.0,1.0,0,0.0,2.0,0,1,0,1,6,7.3333,3.0,11.0,1,2,64.16,5,64.16,B-,NO_PICK,12,7,0.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,,,,0,0,0,0,2.0,3.0,0.0,22.4,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,38.0,5.3,15.8,0.0,23.0,0.0,0.0,-100.0,11.0,0.0,9.09,-100.0,218.0,7.34,22.02,0.0,47.0,4.26,12.77,0.0,825.0,6.06,22.91,0.0,1818.0,7.21,23.93,0.0,,,,,4.0,0.0,75.0,-100.0,2.0,0.0,0.0,-100.0,,,,,-6.22,-2.04,-22.02,-7.34,-12.93,-7.34,-9.25,-3.08,0.89,-1.28,1.91,-0.13,,,52.98,-7.34,-22.02,-7.34,,,53.8792,60.2248,75.0,55.3061,60.0,64.0,60.0,60.0,70.0,50.0,65.0,66.0,68.0,60.0,72.0,60.0,53.6531,60.0,60.0,56.7347,66.85,68.0,65.5
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-04-19_ShaTin,2026-04-19_ShaTin,2026-04-19,3,沙田,Turf,C+3,1000,1000.0,C4,Class 4,4.0,14,14,喜行,K399,班德禮,大衛希斯,12,0,0,0,13,116.0,116.0,32.0,,,,,,0,0,60.4479,4.0,41.0,-2.0,1111.0,1.5,0,0.0,2.0,0,1,0,1,6,6.3333,2.0,11.0,1,3,59.02,14,59.02,C,NO_PICK,12,7,0.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,,,,0,0,0,0,2.0,3.0,0.0,24.58,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,7.1,42.9,0.0,19.0,0.0,5.26,-100.0,36.0,2.78,19.44,-90.0,218.0,7.34,22.02,0.0,75.0,6.67,28.0,0.0,825.0,6.06,22.91,0.0,2008.0,8.02,24.7,0.0,,,,,2.0,0.0,0.0,-100.0,,,,,,,,,20.88,-0.24,-16.76,-7.34,-2.58,-4.56,5.98,-0.67,0.89,-1.28,2.68,0.68,,,-22.02,-7.34,,,,,60.4864,59.5789,49.06,51.3946,60.0,58.45,60.0,60.0,70.0,55.0,64.0,66.0,68.0,60.0,54.0,60.0,53.6973,60.0,60.0,60.078,66.3,68.0,61.3375
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-04-19_ShaTin,2026-04-19_ShaTin,2026-04-19,4,沙田,Turf,C+3,1400,1400.0,C4,Class 4,4.0,14,1,輕功猛男,J513,布文,姚本輝,6,0,0,0,2,135.0,135.0,28.0,,,,,,0,0,59.7906,5.0,60.0,-2.0,1121.0,1.0,0,0.0,1.0,0,0,0,1,6,7.5,5.0,10.0,0,1,66.47,1,66.47,B-,NO_PICK,12,7,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,2.0,0.0,0.0,23.43,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24.0,20.8,41.7,0.0,105.0,12.38,34.29,-52.67,93.0,8.6,34.41,-57.1,933.0,7.29,21.86,0.0,204.0,10.29,25.49,0.0,1071.0,11.48,31.0,0.0,4684.0,9.18,26.35,0.0,,,,,4.0,0.0,0.0,-100.0,7.0,14.29,28.57,271.43,,,,,19.84,13.51,12.43,5.09,12.55,1.31,3.63,3.0,9.14,4.19,4.49,1.89,,,-21.86,-7.29,6.71,7.0,,,67.5295,64.2814,75.0,42.7211,60.0,56.0,54.0,60.0,54.0,43.0,64.0,66.0,66.0,60.0,60.0,60.0,44.5605,60.0,60.0,66.0679,60.7,66.0,55.5
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-04-19_ShaTin,2026-04-19_ShaTin,2026-04-19,4,沙田,Turf,C+3,1400,1400.0,C4,Class 4,4.0,14,2,超拍檔,K484,周俊樂,呂健威,12,0,0,0,12,131.0,131.0,21.0,,,,,,0,0,62.4357,3.0,58.0,0.0,1233.0,1.0,1,2.0,2.0,1,0,1,1,5,5.6,1.0,14.0,2,3,60.84,11,60.84,C+,NO_PICK,12,7,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,,,,0,0,0,0,3.0,3.0,0.0,23.53,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18.0,5.6,22.2,0.0,70.0,5.71,15.71,-34.71,118.0,13.56,28.81,39.92,933.0,7.29,21.86,0.0,323.0,7.43,20.74,0.0,1071.0,11.48,31.0,0.0,4684.0,9.18,26.35,0.0,,,,,,,,,,,,,,,,,0.34,-1.69,-6.15,-1.58,6.95,6.27,-1.12,0.14,9.14,4.19,4.49,1.89,,,,,,,,,60.4492,67.545,49.06,61.4599,60.0,64.0,60.0,60.0,64.0,67.0,65.0,66.0,68.0,60.0,72.0,60.0,63.5299,60.0,60.0,63.6423,64.75,68.0,64.0
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-04-19_ShaTin,2026-04-19_ShaTin,2026-04-19,4,沙田,Turf,C+3,1400,1400.0,C4,Class 4,4.0,14,3,鬥志波,K096,袁幸堯,巫偉傑,14,0,0,0,14,121.0,121.0,31.0,,,,,,0,0,60.2227,5.0,56.0,-2.0,1172.0,1.0,1,10.0,3.0,1,1,0,1,6,7.8333,1.0,12.0,1,2,59.14,12,59.14,C,NO_PICK,12,7,1.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,,,,0,0,0,0,1.0,0.0,0.0,23.87,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,92.0,7.61,23.91,-23.48,933.0,7.29,21.86,0.0,323.0,7.43,20.74,0.0,1543.0,6.29,20.03,0.0,2008.0,8.02,24.7,0.0,,,,,4.0,0.0,0.0,-100.0,1.0,0.0,0.0,-100.0,,,,,,,,,2.05,0.32,-1.12,0.14,-1.83,-1.0,2.84,0.73,,,-21.86,-7.29,-21.86,-7.29,,,62.9194,61.654,49.06,45.7143,60.0,64.0,60.0,60.0,64.0,45.0,64.0,66.0,63.0,60.0,72.0,60.0,46.8571,60.0,60.0,62.35,64.2,63.0,64.0
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-04-19_ShaTin,2026-04-19_ShaTin,2026-04-19,4,沙田,Turf,C+3,1400,1400.0,C4,Class 4,4.0,14,4,共創歡欣,L118,艾道拿,大衛希斯,3,0,1,1,1,127.0,127.0,8.0,,,,,,0,0,58.7755,4.0,52.0,0.0,1301.0,1.5,0,0.0,1.0,0,1,0,0,6,10.8333,10.0,13.0,0,0,65.28,3,65.28,B-,NO_PICK,12,7,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,,,,0,0,0,0,2.0,1.0,0.0,24.22,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,27.0,22.2,48.1,0.0,97.0,10.31,31.96,-30.72,111.0,9.91,25.23,-27.48,933.0,7.29,21.86,0.0,204.0,10.29,25.49,0.0,1282.0,8.19,23.71,0.0,1818.0,7.21,23.93,0.0,,,,,,,,,,,,,,,,,26.24,14.91,10.1,3.02,3.37,2.62,3.63,3.0,1.85,0.9,2.07,-0.08,,,,,,,,,62.4613,62.9789,75.0,40.0,60.0,54.45,54.0,60.0,64.0,28.0,65.0,66.0,67.0,60.0,54.0,60.0,37.2,60.0,60.0,62.6942,64.75,67.0,56.8375
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-04-19_ShaTin,2026-04-19_ShaTin,2026-04-19,4,沙田,Turf,C+3,1400,1400.0,C4,Class 4,4.0,14,5,北極之錶,L211,霍宏聲,廖康銘,11,0,0,0,13,127.0,127.0,0.0,,,,,,0,0,59.4212,3.0,52.0,0.0,1237.0,1.0,0,0.0,2.0,1,1,0,1,1,12.0,12.0,12.0,0,0,57.2,13,57.2,C,NO_PICK,12,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,,,,23.19,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,149.0,8.1,27.5,0.0,78.0,10.26,23.08,-2.31,79.0,5.06,20.25,-61.65,933.0,7.29,21.86,0.0,323.0,7.43,20.74,0.0,1282.0,8.19,23.71,0.0,1818.0,7.21,23.93,0.0,,,,,,,,,,,,,,,,,5.64,0.81,1.22,2.97,-1.61,-2.23,-1.12,0.14,1.85,0.9,2.07,-0.08,,,,,,,,,60.3209,64.7881,49.06,40.0,60.0,56.0,54.0,60.0,64.0,60.0,62.0,61.0,60.0,60.0,60.0,60.0,50.0,60.0,60.0,62.3312,62.6,60.0,58.0
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-04-19_ShaTin,2026-04-19_ShaTin,2026-04-19,4,沙田,Turf,C+3,1400,1400.0,C4,Class 4,4.0,14,6,爽飆王子,L256,奧爾民,未知,5,0,0,0,9,127.0,127.0,0.0,,,,,,0,0,59.9014,3.0,52.0,,1075.0,1.0,0,0.0,0.0,0,0,0,0,0,,,,0,0,57.2,14,57.2,C,NO_PICK,12,7,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,41.0,2.44,9.76,-60.98,,,,,933.0,7.29,21.86,0.0,204.0,6.37,21.57,0.0,1282.0,8.19,23.71,0.0,1818.0,7.21,23.93,0.0,,,,,,,,,,,,,,,,,,,-12.1,-4.85,,,-0.29,-0.92,1.85,0.9,2.07,-0.08,,,,,,,,,57.1745,60.0,49.06,60.0,60.0,60.0,60.0,60.0,64.0,60.0,62.0,66.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.446,63.1,60.0,61.0
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-04-19_ShaTin,2026-04-19_ShaTin,2026-04-19,4,沙田,Turf,C+3,1400,1400.0,C4,Class 4,4.0,14,7,馬上盈,J394,金誠剛,游達榮,8,0,0,0,3,126.0,126.0,28.0,,,,,,0,0,60.3179,5.0,51.0,2.0,1097.0,1.5,0,0.0,1.0,0,1,0,0,6,7.1667,2.0,12.0,1,3,64.57,4,64.57,B-,NO_PICK,12,7,0.0,1.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,,,0,0,0,0,2.0,0.0,0.0,22.82,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,20.0,20.0,0.0,11.0,0.0,9.09,-100.0,82.0,14.63,31.71,37.68,933.0,7.29,21.86,0.0,204.0,10.29,25.49,0.0,1543.0,6.29,20.03,0.0,4684.0,9.18,26.35,0.0,,,,,1.0,0.0,0.0,-100.0,6.0,0.0,16.67,-100.0,,,,,-1.86,12.71,-12.77,-7.29,9.85,7.34,3.63,3.0,-1.83,-1.0,4.49,1.89,,,-21.86,-7.29,-5.19,-7.29,,,54.532,59.7593,75.0,65.1701,60.0,64.0,60.0,60.0,64.0,50.0,64.0,66.0,66.0,60.0,72.0,60.0,58.585,60.0,60.0,56.8843,64.2,66.0,64.0
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-04-19_ShaTin,2026-04-19_ShaTin,2026-04-19,4,沙田,Turf,C+3,1400,1400.0,C4,Class 4,4.0,14,8,遨遊波士,K321,艾兆禮,羅富全,4,0,0,1,10,126.0,126.0,21.0,,,,,,0,0,61.5705,4.0,51.0,-2.0,1132.0,1.0,0,0.0,1.0,0,0,0,1,6,4.6667,3.0,7.0,1,5,61.8,9,61.8,C+,NO_PICK,12,7,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,2.0,3.0,0.0,23.05,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,48.0,16.7,33.3,0.0,115.0,6.09,27.83,-45.83,101.0,3.96,17.82,-84.06,933.0,7.29,21.86,0.0,323.0,7.43,20.74,0.0,1543.0,6.29,20.03,0.0,4684.0,9.18,26.35,0.0,,,,,1.0,0.0,0.0,-100.0,2.0,0.0,0.0,-100.0,,,,,11.44,9.41,5.97,-1.2,-4.04,-3.33,-1.12,0.14,-1.83,-1.0,4.49,1.89,,,-21.86,-7.29,-21.86,-7.29,,,63.8495,61.3081,49.06,57.449,60.0,60.0,60.0,60.0,64.0,65.0,65.0,66.0,68.0,60.0,60.0,60.0,60.7245,60.0,60.0,62.7058,64.75,68.0,61.0
