Course,Draw,Wins,Starts,Places,WinRate
沙咀讓賽,9,0,1,0,0.0
沙浦讓賽,1,0,1,1,0.0
沙浦讓賽,10,0,1,0,0.0
沙浦讓賽,11,0,1,0,0.0
沙浦讓賽,12,0,1,1,0.0
沙浦讓賽,13,0,1,0,0.0
沙浦讓賽,14,0,1,0,0.0
沙浦讓賽,2,0,1,0,0.0
沙浦讓賽,3,0,1,0,0.0
沙浦讓賽,4,0,1,0,0.0
沙浦讓賽,5,0,1,0,0.0
沙浦讓賽,6,0,1,0,0.0
沙浦讓賽,7,1,1,1,100.0
沙浦讓賽,8,0,1,0,0.0
沙浦讓賽,9,0,1,0,0.0
沙田會所1400米讓賽,1,0,1,0,0.0
沙田會所1400米讓賽,10,0,1,0,0.0
沙田會所1400米讓賽,11,0,1,0,0.0
沙田會所1400米讓賽,12,0,1,0,0.0
沙田會所1400米讓賽,13,0,1,0,0.0
沙田會所1400米讓賽,14,0,1,0,0.0
沙田會所1400米讓賽,2,0,1,0,0.0
沙田會所1400米讓賽,3,1,1,1,100.0
沙田會所1400米讓賽,4,0,1,0,0.0
沙田會所1400米讓賽,5,0,1,1,0.0
沙田會所1400米讓賽,6,0,1,0,0.0
沙田會所1400米讓賽,7,0,1,0,0.0
沙田會所1400米讓賽,8,0,1,1,0.0
沙田會所1400米讓賽,9,0,1,0,0.0
沙田錦標（讓賽）,1,0,1,0,0.0
沙田錦標（讓賽）,10,0,1,1,0.0
沙田錦標（讓賽）,11,1,1,1,100.0
沙田錦標（讓賽）,12,0,1,0,0.0
沙田錦標（讓賽）,13,0,1,0,0.0
沙田錦標（讓賽）,14,0,1,1,0.0
沙田錦標（讓賽）,2,0,1,0,0.0
沙田錦標（讓賽）,3,0,1,0,0.0
沙田錦標（讓賽）,4,0,1,0,0.0
沙田錦標（讓賽）,5,0,1,0,0.0
沙田錦標（讓賽）,6,0,1,0,0.0
沙田錦標（讓賽）,7,0,1,0,0.0
沙田錦標（讓賽）,8,0,1,0,0.0
沙田錦標（讓賽）,9,0,1,0,0.0
沙福讓賽,1,0,1,0,0.0
沙福讓賽,10,0,1,0,0.0
沙福讓賽,11,0,1,1,0.0
沙福讓賽,12,0,1,0,0.0
沙福讓賽,13,0,1,0,0.0
沙福讓賽,14,0,1,0,0.0
沙福讓賽,3,0,1,0,0.0
沙福讓賽,4,1,1,1,100.0
沙福讓賽,5,0,1,0,0.0
沙福讓賽,6,0,1,0,0.0
沙福讓賽,7,0,1,1,0.0
沙福讓賽,8,0,1,0,0.0
沙福讓賽,9,0,1,0,0.0
沙角讓賽,1,0,1,0,0.0
沙角讓賽,10,0,1,0,0.0
沙角讓賽,11,0,1,0,0.0
沙角讓賽,12,0,1,0,0.0
沙角讓賽,13,0,1,0,0.0
沙角讓賽,14,0,1,0,0.0
沙角讓賽,2,0,1,1,0.0
沙角讓賽,3,0,1,0,0.0
沙角讓賽,4,0,1,1,0.0
沙角讓賽,5,0,1,0,0.0
沙角讓賽,6,0,1,0,0.0
沙角讓賽,7,0,1,0,0.0
沙角讓賽,8,0,1,0,0.0
沙角讓賽,9,1,1,1,100.0
油柑頭讓賽,1,0,1,0,0.0
油柑頭讓賽,10,0,1,0,0.0
油柑頭讓賽,11,0,1,0,0.0
油柑頭讓賽,12,0,1,0,0.0
油柑頭讓賽,13,1,1,1,100.0
油柑頭讓賽,14,0,1,1,0.0
油柑頭讓賽,2,0,1,1,0.0
油柑頭讓賽,3,0,1,0,0.0
油柑頭讓賽,4,0,1,0,0.0
油柑頭讓賽,5,0,1,0,0.0
油柑頭讓賽,6,0,1,0,0.0
油柑頭讓賽,7,0,1,0,0.0
油柑頭讓賽,8,0,1,0,0.0
油柑頭讓賽,9,0,1,0,0.0
洋彩雀讓賽,1,0,1,0,0.0
洋彩雀讓賽,10,0,1,0,0.0
洋彩雀讓賽,11,0,1,0,0.0
洋彩雀讓賽,12,0,1,0,0.0
洋彩雀讓賽,2,1,1,1,100.0
洋彩雀讓賽,3,0,1,0,0.0
洋彩雀讓賽,4,0,1,1,0.0
洋彩雀讓賽,5,0,1,1,0.0
洋彩雀讓賽,6,0,1,0,0.0
洋彩雀讓賽,7,0,1,0,0.0
洋彩雀讓賽,8,0,1,0,0.0
洋彩雀讓賽,9,0,1,0,0.0
洋甘菊讓賽,1,0,1,0,0.0
洋甘菊讓賽,10,1,1,1,100.0
洋甘菊讓賽,11,0,1,0,0.0
洋甘菊讓賽,12,0,1,0,0.0
洋甘菊讓賽,13,0,1,1,0.0
洋甘菊讓賽,2,0,1,0,0.0
洋甘菊讓賽,3,0,1,0,0.0
洋甘菊讓賽,4,0,1,0,0.0
洋甘菊讓賽,5,0,1,0,0.0
洋甘菊讓賽,6,0,1,1,0.0
洋甘菊讓賽,7,0,1,0,0.0
洋甘菊讓賽,8,0,1,0,0.0
洋甘菊讓賽,9,0,1,0,0.0
洋紫荊短途錦標（讓賽）,1,0,1,0,0.0
洋紫荊短途錦標（讓賽）,10,0,1,0,0.0
洋紫荊短途錦標（讓賽）,11,0,1,0,0.0
洋紫荊短途錦標（讓賽）,2,0,1,0,0.0
洋紫荊短途錦標（讓賽）,3,0,1,0,0.0
洋紫荊短途錦標（讓賽）,4,0,1,1,0.0
洋紫荊短途錦標（讓賽）,5,1,1,1,100.0
洋紫荊短途錦標（讓賽）,6,0,1,1,0.0
洋紫荊短途錦標（讓賽）,7,0,1,0,0.0
洋紫荊短途錦標（讓賽）,8,0,1,0,0.0
洋紫荊短途錦標（讓賽）,9,0,1,0,0.0
洋葵讓賽,1,0,1,0,0.0
洋葵讓賽,10,0,1,0,0.0
洋葵讓賽,11,0,1,0,0.0
洋葵讓賽,12,0,1,0,0.0
洋葵讓賽,2,0,1,0,0.0
洋葵讓賽,3,0,1,0,0.0
洋葵讓賽,4,0,1,0,0.0
洋葵讓賽,5,0,1,1,0.0
洋葵讓賽,6,0,1,0,0.0
洋葵讓賽,7,1,1,1,100.0
洋葵讓賽,8,0,1,0,0.0
洋葵讓賽,9,0,1,1,0.0
洛神花讓賽,1,0,1,0,0.0
洛神花讓賽,10,0,1,0,0.0
洛神花讓賽,11,0,1,0,0.0
洛神花讓賽,12,0,1,0,0.0
洛神花讓賽,2,0,1,0,0.0
洛神花讓賽,3,0,1,0,0.0
洛神花讓賽,4,0,1,1,0.0
洛神花讓賽,5,0,1,0,0.0
洛神花讓賽,6,1,1,1,100.0
洛神花讓賽,7,0,1,0,0.0
洛神花讓賽,8,0,1,1,0.0
洛神花讓賽,9,0,1,0,0.0
活力先生讓賽,1,0,1,0,0.0
活力先生讓賽,10,0,1,0,0.0
活力先生讓賽,11,0,1,0,0.0
活力先生讓賽,12,0,1,0,0.0
活力先生讓賽,13,0,1,0,0.0
活力先生讓賽,14,0,1,0,0.0
活力先生讓賽,2,0,1,1,0.0
活力先生讓賽,3,0,1,0,0.0
活力先生讓賽,4,0,1,1,0.0
活力先生讓賽,5,0,1,0,0.0
活力先生讓賽,6,0,1,0,0.0
活力先生讓賽,7,1,1,1,100.0
活力先生讓賽,8,0,1,0,0.0
活力先生讓賽,9,0,1,0,0.0
流水響讓賽,1,0,1,0,0.0
流水響讓賽,10,1,1,1,100.0
流水響讓賽,11,0,1,0,0.0
流水響讓賽,12,0,1,0,0.0
流水響讓賽,2,0,1,0,0.0
流水響讓賽,3,0,1,0,0.0
流水響讓賽,4,0,1,0,0.0
流水響讓賽,5,0,1,1,0.0
流水響讓賽,6,0,1,1,0.0
流水響讓賽,7,0,1,0,0.0
流水響讓賽,8,0,1,0,0.0
流水響讓賽,9,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第一關,1,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第一關,10,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第一關,11,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第一關,12,0,1,1,0.0
浪琴國際騎師錦標賽（讓賽）－第一關,2,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第一關,3,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第一關,4,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第一關,5,1,1,1,100.0
浪琴國際騎師錦標賽（讓賽）－第一關,6,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第一關,7,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第一關,8,0,1,1,0.0
浪琴國際騎師錦標賽（讓賽）－第一關,9,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第三關,1,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第三關,10,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第三關,11,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第三關,12,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第三關,2,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第三關,3,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第三關,4,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第三關,5,0,1,1,0.0
浪琴國際騎師錦標賽（讓賽）－第三關,6,1,1,1,100.0
浪琴國際騎師錦標賽（讓賽）－第三關,7,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第三關,8,0,1,1,0.0
浪琴國際騎師錦標賽（讓賽）－第三關,9,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第二關,1,0,1,1,0.0
浪琴國際騎師錦標賽（讓賽）－第二關,10,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第二關,11,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第二關,12,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第二關,2,1,1,1,100.0
浪琴國際騎師錦標賽（讓賽）－第二關,3,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第二關,4,0,1,1,0.0
浪琴國際騎師錦標賽（讓賽）－第二關,5,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第二關,6,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第二關,7,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第二關,8,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第二關,9,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第四關,1,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第四關,10,1,1,1,100.0
浪琴國際騎師錦標賽（讓賽）－第四關,11,0,1,1,0.0
浪琴國際騎師錦標賽（讓賽）－第四關,12,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第四關,2,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第四關,3,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第四關,4,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第四關,5,0,1,1,0.0
浪琴國際騎師錦標賽（讓賽）－第四關,6,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第四關,7,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第四關,8,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第四關,9,0,1,0,0.0
浪琴錦標（讓賽）,1,0,1,0,0.0
浪琴錦標（讓賽）,2,0,1,0,0.0
浪琴錦標（讓賽）,3,0,1,0,0.0
浪琴錦標（讓賽）,4,1,1,1,100.0
浪琴錦標（讓賽）,5,0,1,0,0.0
浪琴錦標（讓賽）,6,0,1,1,0.0
浪琴錦標（讓賽）,7,0,1,0,0.0
浪琴錦標（讓賽）,8,0,1,1,0.0
浪琴錦標（讓賽）,9,0,1,0,0.0
浪琴香港一哩錦標,1,0,1,0,0.0
浪琴香港一哩錦標,10,0,1,0,0.0
浪琴香港一哩錦標,11,0,1,1,0.0
浪琴香港一哩錦標,12,1,1,1,100.0
浪琴香港一哩錦標,13,0,1,0,0.0
浪琴香港一哩錦標,14,0,1,0,0.0
浪琴香港一哩錦標,2,0,1,0,0.0
浪琴香港一哩錦標,3,0,1,0,0.0
浪琴香港一哩錦標,4,0,1,0,0.0
浪琴香港一哩錦標,5,0,1,0,0.0
浪琴香港一哩錦標,6,0,1,0,0.0
浪琴香港一哩錦標,7,0,1,1,0.0
浪琴香港一哩錦標,8,0,1,0,0.0
浪琴香港一哩錦標,9,0,1,0,0.0
浪琴香港瓶,1,0,1,0,0.0
浪琴香港瓶,10,0,1,0,0.0
浪琴香港瓶,11,0,1,0,0.0
浪琴香港瓶,2,0,1,0,0.0
浪琴香港瓶,3,0,1,0,0.0
浪琴香港瓶,4,0,1,1,0.0
浪琴香港瓶,5,0,1,0,0.0
浪琴香港瓶,6,0,1,1,0.0
浪琴香港瓶,7,0,1,0,0.0
浪琴香港瓶,8,1,1,1,100.0
浪琴香港瓶,9,0,1,0,0.0
浪琴香港盃,1,0,1,0,0.0
浪琴香港盃,2,1,1,1,100.0
浪琴香港盃,3,0,1,0,0.0
浪琴香港盃,4,0,1,1,0.0
浪琴香港盃,5,0,1,1,0.0
浪琴香港盃,6,0,1,0,0.0
浪琴香港盃,7,0,1,0,0.0
浪琴香港短途錦標,1,1,1,1,100.0
浪琴香港短途錦標,10,0,1,0,0.0
浪琴香港短途錦標,11,0,1,0,0.0
浪琴香港短途錦標,12,0,1,0,0.0
浪琴香港短途錦標,13,0,1,0,0.0
浪琴香港短途錦標,2,0,1,0,0.0
浪琴香港短途錦標,3,0,1,1,0.0
浪琴香港短途錦標,4,0,1,0,0.0
浪琴香港短途錦標,5,0,1,1,0.0
浪琴香港短途錦標,6,0,1,0,0.0
浪琴香港短途錦標,7,0,1,0,0.0
浪琴香港短途錦標,8,0,1,0,0.0
浪琴香港短途錦標,9,0,1,0,0.0
浪茄讓賽,1,0,1,0,0.0
浪茄讓賽,2,0,1,0,0.0
浪茄讓賽,3,0,1,0,0.0
浪茄讓賽,4,1,1,1,100.0
浪茄讓賽,5,0,1,0,0.0
浪茄讓賽,6,0,1,1,0.0
浪茄讓賽,7,0,1,0,0.0
浪茄讓賽,8,0,1,0,0.0
浪茄讓賽,9,0,1,1,0.0
海下讓賽,1,0,1,0,0.0
海下讓賽,10,0,1,0,0.0
海下讓賽,11,0,1,0,0.0
海下讓賽,12,0,1,0,0.0
海下讓賽,2,0,1,0,0.0
海下讓賽,3,0,1,1,0.0
海下讓賽,4,0,1,1,0.0
海下讓賽,5,0,1,0,0.0
海下讓賽,6,0,1,0,0.0
海下讓賽,7,0,1,0,0.0
海下讓賽,8,1,1,1,100.0
海下讓賽,9,0,1,0,0.0
海棠讓賽,1,0,1,0,0.0
海棠讓賽,10,0,1,1,0.0
海棠讓賽,11,0,1,0,0.0
海棠讓賽,12,0,1,0,0.0
海棠讓賽,2,1,1,1,100.0
海棠讓賽,3,0,1,1,0.0
海棠讓賽,4,0,1,0,0.0
海棠讓賽,5,0,1,0,0.0
海棠讓賽,6,0,1,0,0.0
海棠讓賽,7,0,1,0,0.0
海棠讓賽,8,0,1,0,0.0
海棠讓賽,9,0,1,0,0.0
海王星讓賽,1,0,1,0,0.0
海王星讓賽,10,0,1,0,0.0
海王星讓賽,11,0,1,0,0.0
海王星讓賽,12,0,1,0,0.0
海王星讓賽,2,0,1,1,0.0
海王星讓賽,3,0,1,0,0.0
海王星讓賽,4,0,1,0,0.0
海王星讓賽,5,1,1,1,100.0
海王星讓賽,6,0,1,0,0.0
海王星讓賽,7,1,1,1,100.0
海王星讓賽,8,0,1,0,0.0
海王星讓賽,9,0,1,0,0.0
海美讓賽,1,1,3,2,33.3
海美讓賽,10,0,3,1,0.0
海美讓賽,11,0,3,0,0.0
海美讓賽,12,0,3,0,0.0
海美讓賽,2,0,3,1,0.0
海美讓賽,3,0,3,1,0.0
海美讓賽,4,0,3,0,0.0
海美讓賽,5,1,3,1,33.3
海美讓賽,6,0,3,0,0.0
海美讓賽,7,1,3,1,33.3
海美讓賽,8,0,3,1,0.0
海美讓賽,9,0,3,1,0.0
海鵰讓賽,1,0,1,1,0.0
海鵰讓賽,10,0,1,0,0.0
海鵰讓賽,11,0,1,0,0.0
海鵰讓賽,12,0,1,0,0.0
海鵰讓賽,2,0,1,0,0.0
海鵰讓賽,3,1,1,1,100.0
海鵰讓賽,4,0,1,0,0.0
海鵰讓賽,5,0,1,0,0.0
海鵰讓賽,6,0,1,0,0.0
海鵰讓賽,7,0,1,0,0.0
海鵰讓賽,8,0,1,1,0.0
海鵰讓賽,9,0,1,0,0.0
深井讓賽,1,0,1,0,0.0
深井讓賽,10,0,1,0,0.0
深井讓賽,11,0,1,0,0.0
深井讓賽,12,0,1,0,0.0
深井讓賽,13,0,1,1,0.0
深井讓賽,14,0,1,0,0.0
深井讓賽,2,1,1,1,100.0
深井讓賽,3,0,1,0,0.0
深井讓賽,4,0,1,0,0.0
深井讓賽,5,0,1,0,0.0
深井讓賽,6,0,1,1,0.0
深井讓賽,7,0,1,0,0.0
深井讓賽,8,0,1,0,0.0
深井讓賽,9,0,1,0,0.0
深圳讓賽,1,0,1,0,0.0
深圳讓賽,10,0,1,0,0.0
深圳讓賽,11,0,1,0,0.0
深圳讓賽,12,0,1,0,0.0
深圳讓賽,2,0,1,1,0.0
深圳讓賽,3,0,1,0,0.0
深圳讓賽,4,0,1,0,0.0
深圳讓賽,5,0,1,0,0.0
深圳讓賽,6,0,1,0,0.0
深圳讓賽,7,1,1,1,100.0
深圳讓賽,8,0,1,1,0.0
深圳讓賽,9,0,1,0,0.0
深涌讓賽,1,0,1,0,0.0
深涌讓賽,10,0,1,0,0.0
深涌讓賽,11,0,1,0,0.0
深涌讓賽,12,1,1,1,100.0
深涌讓賽,13,0,1,1,0.0
深涌讓賽,14,0,1,0,0.0
深涌讓賽,2,0,1,0,0.0
深涌讓賽,3,0,1,0,0.0
深涌讓賽,4,0,1,0,0.0
深涌讓賽,5,0,1,0,0.0
深涌讓賽,6,0,1,0,0.0
深涌讓賽,7,0,1,1,0.0
深涌讓賽,8,0,1,0,0.0
深涌讓賽,9,0,1,0,0.0
淺水灣讓賽,1,1,1,1,100.0
淺水灣讓賽,10,0,1,0,0.0
淺水灣讓賽,11,0,1,1,0.0
淺水灣讓賽,2,0,1,0,0.0
淺水灣讓賽,3,0,1,0,0.0
淺水灣讓賽,4,0,1,0,0.0
淺水灣讓賽,5,0,1,0,0.0
淺水灣讓賽,6,0,1,0,0.0
淺水灣讓賽,7,0,1,1,0.0
淺水灣讓賽,8,0,1,0,0.0
淺水灣讓賽,9,0,1,0,0.0
添滿意讓賽,1,0,1,0,0.0
添滿意讓賽,10,0,1,0,0.0
添滿意讓賽,2,0,1,0,0.0
添滿意讓賽,3,0,1,0,0.0
添滿意讓賽,4,0,1,0,0.0
添滿意讓賽,5,0,1,1,0.0
添滿意讓賽,6,0,1,0,0.0
添滿意讓賽,7,1,1,1,100.0
添滿意讓賽,8,0,1,0,0.0
添滿意讓賽,9,0,1,1,0.0
清水灣讓賽,1,0,1,0,0.0
清水灣讓賽,10,0,1,1,0.0
清水灣讓賽,11,0,1,0,0.0
清水灣讓賽,12,0,1,0,0.0
清水灣讓賽,13,0,1,0,0.0
清水灣讓賽,14,0,1,0,0.0
清水灣讓賽,2,0,1,0,0.0
清水灣讓賽,3,0,1,0,0.0
清水灣讓賽,4,0,1,0,0.0
清水灣讓賽,5,0,1,0,0.0
清水灣讓賽,6,0,1,1,0.0
清水灣讓賽,7,1,1,1,100.0
清水灣讓賽,8,0,1,0,0.0
清水灣讓賽,9,0,1,0,0.0
港景讓賽,1,1,2,1,50.0
港景讓賽,10,0,2,0,0.0
港景讓賽,11,0,2,0,0.0
港景讓賽,12,0,2,0,0.0
港景讓賽,2,0,2,1,0.0
港景讓賽,3,1,2,1,50.0
港景讓賽,4,0,2,1,0.0
港景讓賽,5,0,2,0,0.0
港景讓賽,6,0,2,1,0.0
港景讓賽,7,0,2,1,0.0
港景讓賽,8,0,2,0,0.0
港景讓賽,9,0,2,0,0.0
游泳1400米讓賽,1,0,2,0,0.0
游泳1400米讓賽,10,0,2,0,0.0
游泳1400米讓賽,11,0,2,0,0.0
游泳1400米讓賽,12,0,2,0,0.0
游泳1400米讓賽,13,0,2,0,0.0
游泳1400米讓賽,14,0,2,0,0.0
游泳1400米讓賽,2,0,2,0,0.0
游泳1400米讓賽,3,0,2,0,0.0
游泳1400米讓賽,4,0,2,0,0.0
游泳1400米讓賽,5,0,2,0,0.0
游泳1400米讓賽,6,1,2,2,50.0
游泳1400米讓賽,7,0,2,1,0.0
游泳1400米讓賽,8,0,2,2,0.0
游泳1400米讓賽,9,1,2,1,50.0
湖景讓賽,1,0,1,0,0.0
湖景讓賽,10,0,1,0,0.0
湖景讓賽,11,0,1,0,0.0
湖景讓賽,12,0,1,1,0.0
湖景讓賽,2,0,1,0,0.0
湖景讓賽,3,1,1,1,100.0
湖景讓賽,4,0,1,0,0.0
湖景讓賽,5,0,1,0,0.0
湖景讓賽,6,0,1,1,0.0
湖景讓賽,7,0,1,0,0.0
湖景讓賽,8,0,1,0,0.0
湖景讓賽,9,0,1,0,0.0
漁灣讓賽,1,0,1,0,0.0
漁灣讓賽,10,0,1,0,0.0
漁灣讓賽,11,0,1,0,0.0
漁灣讓賽,12,0,1,0,0.0
漁灣讓賽,13,0,1,0,0.0
漁灣讓賽,14,0,1,0,0.0
漁灣讓賽,2,1,1,1,100.0
漁灣讓賽,3,0,1,0,0.0
漁灣讓賽,4,0,1,0,0.0
漁灣讓賽,5,0,1,0,0.0
漁灣讓賽,6,0,1,0,0.0
漁灣讓賽,7,0,1,0,0.0
漁灣讓賽,8,0,1,1,0.0
漁灣讓賽,9,0,1,1,0.0
漆咸讓賽,1,0,1,0,0.0
漆咸讓賽,10,0,1,1,0.0
漆咸讓賽,11,0,1,0,0.0
漆咸讓賽,12,0,1,0,0.0
漆咸讓賽,2,0,1,0,0.0
漆咸讓賽,3,1,1,1,100.0
漆咸讓賽,4,0,1,0,0.0
漆咸讓賽,5,0,1,0,0.0
漆咸讓賽,6,0,1,0,0.0
漆咸讓賽,7,0,1,1,0.0
漆咸讓賽,8,0,1,0,0.0
漆咸讓賽,9,0,1,0,0.0
濟南讓賽,1,0,1,1,0.0
濟南讓賽,10,0,1,0,0.0
濟南讓賽,11,0,1,0,0.0
濟南讓賽,12,0,1,1,0.0
濟南讓賽,13,1,1,1,100.0
濟南讓賽,14,0,1,0,0.0
濟南讓賽,2,0,1,0,0.0
濟南讓賽,3,0,1,0,0.0
濟南讓賽,4,0,1,0,0.0
濟南讓賽,5,0,1,0,0.0
濟南讓賽,6,0,1,0,0.0
濟南讓賽,7,0,1,0,0.0
濟南讓賽,8,0,1,0,0.0
濟南讓賽,9,0,1,0,0.0
濟州讓賽,1,0,1,0,0.0
濟州讓賽,10,0,1,0,0.0
濟州讓賽,11,0,1,0,0.0
濟州讓賽,12,0,1,0,0.0
濟州讓賽,2,0,1,0,0.0
濟州讓賽,3,0,1,1,0.0
濟州讓賽,4,1,1,1,100.0
濟州讓賽,5,0,1,0,0.0
濟州讓賽,6,0,1,1,0.0
濟州讓賽,7,0,1,0,0.0
濟州讓賽,8,0,1,0,0.0
濟州讓賽,9,0,1,0,0.0
瀋陽讓賽,1,0,1,1,0.0
瀋陽讓賽,11,0,1,1,0.0
瀋陽讓賽,12,1,1,1,100.0
瀋陽讓賽,13,0,1,0,0.0
瀋陽讓賽,14,0,1,0,0.0
瀋陽讓賽,2,0,1,0,0.0
瀋陽讓賽,3,0,1,0,0.0
瀋陽讓賽,4,0,1,0,0.0
瀋陽讓賽,5,0,1,0,0.0
瀋陽讓賽,6,0,1,0,0.0
瀋陽讓賽,7,0,1,0,0.0
瀋陽讓賽,8,0,1,0,0.0
瀋陽讓賽,9,0,1,0,0.0
瀝源讓賽,1,1,1,1,100.0
瀝源讓賽,10,0,1,1,0.0
瀝源讓賽,11,0,1,0,0.0
瀝源讓賽,12,0,1,0,0.0
瀝源讓賽,2,0,1,1,0.0
瀝源讓賽,3,0,1,0,0.0
瀝源讓賽,4,0,1,0,0.0
瀝源讓賽,5,0,1,0,0.0
瀝源讓賽,7,0,1,0,0.0
瀝源讓賽,8,0,1,0,0.0
瀝源讓賽,9,0,1,0,0.0
灣仔峽讓賽,1,0,2,0,0.0
灣仔峽讓賽,10,0,2,0,0.0
灣仔峽讓賽,11,0,2,1,0.0
灣仔峽讓賽,12,0,2,1,0.0
灣仔峽讓賽,2,0,2,0,0.0
灣仔峽讓賽,3,0,2,1,0.0
灣仔峽讓賽,4,0,2,1,0.0
灣仔峽讓賽,5,1,2,1,50.0
灣仔峽讓賽,6,1,2,1,50.0
灣仔峽讓賽,7,0,2,0,0.0
灣仔峽讓賽,8,0,2,0,0.0
灣仔峽讓賽,9,0,2,0,0.0
灣仔讓賽,1,0,1,0,0.0
灣仔讓賽,10,0,1,0,0.0
灣仔讓賽,11,0,1,0,0.0
灣仔讓賽,12,0,1,0,0.0
灣仔讓賽,2,0,1,0,0.0
灣仔讓賽,3,0,1,0,0.0
灣仔讓賽,4,0,1,1,0.0
灣仔讓賽,5,1,1,1,100.0
灣仔讓賽,6,0,1,0,0.0
灣仔讓賽,7,0,1,0,0.0
灣仔讓賽,8,0,1,0,0.0
灣仔讓賽,9,0,1,1,0.0
烏溪沙讓賽,1,0,2,0,0.0
烏溪沙讓賽,10,0,2,0,0.0
烏溪沙讓賽,11,0,2,0,0.0
烏溪沙讓賽,12,0,2,2,0.0
烏溪沙讓賽,2,0,2,0,0.0
烏溪沙讓賽,3,0,2,1,0.0
烏溪沙讓賽,4,0,2,0,0.0
烏溪沙讓賽,5,0,2,1,0.0
烏溪沙讓賽,6,1,2,1,50.0
烏溪沙讓賽,7,0,2,0,0.0
烏溪沙讓賽,8,0,2,0,0.0
烏溪沙讓賽,9,1,2,1,50.0
烏蛟騰讓賽,1,1,2,1,50.0
烏蛟騰讓賽,10,0,2,2,0.0
烏蛟騰讓賽,11,0,2,0,0.0
烏蛟騰讓賽,12,0,2,0,0.0
烏蛟騰讓賽,13,0,2,0,0.0
烏蛟騰讓賽,14,0,2,0,0.0
烏蛟騰讓賽,2,0,2,1,0.0
烏蛟騰讓賽,3,0,2,0,0.0
烏蛟騰讓賽,4,0,2,0,0.0
烏蛟騰讓賽,5,0,2,0,0.0
烏蛟騰讓賽,6,0,2,1,0.0
烏蛟騰讓賽,7,1,2,1,50.0
烏蛟騰讓賽,8,0,2,0,0.0
烏蛟騰讓賽,9,0,2,0,0.0
熱帶鳥讓賽,1,0,1,0,0.0
熱帶鳥讓賽,10,0,1,1,0.0
熱帶鳥讓賽,11,0,1,0,0.0
熱帶鳥讓賽,12,0,1,0,0.0
熱帶鳥讓賽,2,0,1,0,0.0
熱帶鳥讓賽,3,1,1,1,100.0
熱帶鳥讓賽,4,0,1,0,0.0
熱帶鳥讓賽,5,0,1,0,0.0
熱帶鳥讓賽,6,0,1,0,0.0
熱帶鳥讓賽,7,0,1,0,0.0
熱帶鳥讓賽,8,0,1,0,0.0
熱帶鳥讓賽,9,0,1,1,0.0
燕子讓賽,1,0,1,0,0.0
燕子讓賽,10,0,1,0,0.0
燕子讓賽,11,0,1,0,0.0
燕子讓賽,12,0,1,0,0.0
燕子讓賽,2,0,1,0,0.0
燕子讓賽,3,0,1,0,0.0
燕子讓賽,4,0,1,0,0.0
燕子讓賽,5,1,1,1,100.0
燕子讓賽,6,0,1,1,0.0
燕子讓賽,7,0,1,0,0.0
燕子讓賽,8,0,1,0,0.0
燕子讓賽,9,0,1,1,0.0
爭分奪秒讓賽,1,0,1,0,0.0
爭分奪秒讓賽,10,0,1,0,0.0
爭分奪秒讓賽,11,0,1,0,0.0
爭分奪秒讓賽,12,0,1,0,0.0
爭分奪秒讓賽,13,1,1,1,100.0
爭分奪秒讓賽,14,0,1,0,0.0
